PU-Code,PU-Name,Ward,Latitude,Longitude,APC_outlier,LP_outlier,PDP_outlier,NNPP_outlier,Neighbors
,HOLY CHILD PRI SCH IFIAYONG ESUK IV,,5.049006,8.0313475,10.17647059,2.117647059,36.88235294,3,"['03-29-01-004', '03-29-01-005', '03-29-02-001', '03-29-02-002', '03-29-02-003', '03-29-02-008', '03-31-07-004', '03-31-07-005', nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,COMMUNITY SEC COMMERCIAL SCHOOL IFIAYONG ESUK I,,5.049006,8.0313475,4.647058824,6.352941176,31.58823529,3.352941176,"['03-29-01-004', '03-29-01-005', '03-29-02-001', '03-29-02-002', '03-29-02-003', '03-29-02-008', '03-31-07-004', '03-31-07-005', nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,COMMUNITY SEC COMMERCIAL SCHOOL IFIAYONG ESUK II,,5.049006,8.0313475,17.58823529,5.294117647,17.11764706,1.941176471,"['03-29-01-004', '03-29-01-005', '03-29-02-001', '03-29-02-002', '03-29-02-003', '03-29-02-008', '03-31-07-004', '03-31-07-005', nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,VILLAGE HALL IFIAYONG ESUK,,5.049006,8.0313475,1.470588235,15.88235294,14.64705882,0.882352941,"['03-29-01-004', '03-29-01-005', '03-29-02-001', '03-29-02-002', '03-29-02-003', '03-29-02-008', '03-31-07-004', '03-31-07-005', nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,PRI SCH NWANIBA II,,5.050575,8.0347564,16.52941176,28.58823529,40.41176471,1.941176471,"['03-29-01-004', '03-29-01-005', '03-29-02-001', '03-29-02-002', '03-29-02-003', '03-29-02-008', '03-31-07-004', '03-31-07-005', nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"OPEN SPACE AMADUNG, IKOT OTINYE",,5.043597,7.6921202,32.27906977,5.046511628,8.674418605,5.23255814,"['03-01-07-002', '03-01-07-003', '03-01-07-004', '03-01-07-005', '03-01-07-008', '03-01-07-009', '03-01-07-010', '03-01-07-013', '03-01-08-011', '03-01-08-012', '03-01-08-013', '03-05-01-007', '03-05-01-008', '03-05-01-010', '03-05-04-001', '03-05-04-002', '03-05-04-004', '03-05-04-008', '03-05-04-009', '03-05-04-011', '03-01-07-014', '03-01-07-015', '03-01-08-015', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"OPEN SPACE ITA STREET, IKOT OTINYE",,5.043597,7.6921202,21.02325581,9.139534884,4.627906977,3.186046512,"['03-01-07-002', '03-01-07-003', '03-01-07-004', '03-01-07-005', '03-01-07-008', '03-01-07-009', '03-01-07-010', '03-01-07-013', '03-01-08-011', '03-01-08-012', '03-01-08-013', '03-05-01-007', '03-05-01-008', '03-05-01-010', '03-05-04-001', '03-05-04-002', '03-05-04-004', '03-05-04-008', '03-05-04-009', '03-05-04-011', '03-01-07-014', '03-01-07-015', '03-01-08-015', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,OPEN SPACE BY IKOT ENIN SQUARE,,5.043597,7.6921202,38.41860465,3.139534884,5.651162791,0.906976744,"['03-01-07-002', '03-01-07-003', '03-01-07-004', '03-01-07-005', '03-01-07-008', '03-01-07-009', '03-01-07-010', '03-01-07-013', '03-01-08-011', '03-01-08-012', '03-01-08-013', '03-05-01-007', '03-05-01-008', '03-05-01-010', '03-05-04-001', '03-05-04-002', '03-05-04-004', '03-05-04-008', '03-05-04-009', '03-05-04-011', '03-01-07-014', '03-01-07-015', '03-01-08-015', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,OPEN SPACE BY NUNG UKPONG JUNCTION IKOT ESE,,5.099416,7.6663408,25,16,5,7,[nan]
,"VILLAGE HALL ATAI ROAD, IKOT AKPA EKANG",,4.905737,7.8536675,11.27619048,23.32380952,6.080952381,4.447619048,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,OPEN SPACE EKPENE IBIA JUNCTION BY HEALTH CENTRE,,4.905737,7.8536675,10.82857143,20.30952381,38.12857143,0.576190476,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"COMMUNITY HALL PRITCHARD ROAD, ADADIA",,4.97016,8.0642504,6,9.25,25.5,2.75,"['03-29-08-001', '03-29-08-002', '03-29-08-003', '03-29-08-004']"
,"VILLAGE SQUARE,NUNG AKPADUK",,4.905737,7.8536675,17.3047619,25.33333333,5.076190476,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,OPEN SPACE BY NUNG ABIDAHA JUNCTION,,4.905737,7.8536675,7.257142857,13.27619048,37.12380952,0.576190476,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,VILLAGE SQUARE IBIONO,,5.253788,7.8388351,0,0,0,0,[]
,"TOWN HALL, IKOT ANNUNG",,5.146095,7.6849909,20.76923077,13.53846154,10.46153846,1.153846154,"['03-05-11-016', '03-14-06-006', '03-14-06-008', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"OBIOFIONG HALL, OBIOFIONG",,4.905737,7.8536675,55.03809524,10.83809524,18.03333333,13.49047619,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,OPEN SPACE BY IKOT UDO SQUARE,,4.655557,7.7404334,25.25,0.4,13.85,2.8,"['03-06-02-002', '03-13-05-003', '03-18-01-003', '03-18-01-005', '03-24-04-001', '03-24-04-002', '03-24-12-006', '03-24-12-007', '03-03-01-012', '03-06-02-009', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"VILLAGE HALL, IBETTE",,4.905737,7.8536675,2.79047619,18.3,3.966666667,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"OPEN SPACE ADAK UDARA JUNCTION,NKIME NTA",,4.905737,7.8536675,14.29047619,17.2952381,7.085714286,0.428571429,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,OPEN SPACE NDON IKOT OKONO JUNCTION,,5.043597,7.6921202,45.58139535,11.18604651,25.09302326,0.11627907,"['03-01-07-002', '03-01-07-003', '03-01-07-004', '03-01-07-005', '03-01-07-008', '03-01-07-009', '03-01-07-010', '03-01-07-013', '03-01-08-011', '03-01-08-012', '03-01-08-013', '03-05-01-007', '03-05-01-008', '03-05-01-010', '03-05-04-001', '03-05-04-002', '03-05-04-004', '03-05-04-008', '03-05-04-009', '03-05-04-011', '03-01-07-014', '03-01-07-015', '03-01-08-015', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,OPEN SPACE IKOT AKPA UNAM SQUARE,,5.043597,7.6921202,2.604651163,0.953488372,30.1627907,0.906976744,"['03-01-07-002', '03-01-07-003', '03-01-07-004', '03-01-07-005', '03-01-07-008', '03-01-07-009', '03-01-07-010', '03-01-07-013', '03-01-08-011', '03-01-08-012', '03-01-08-013', '03-05-01-007', '03-05-01-008', '03-05-01-010', '03-05-04-001', '03-05-04-002', '03-05-04-004', '03-05-04-008', '03-05-04-009', '03-05-04-011', '03-01-07-014', '03-01-07-015', '03-01-08-015', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"OPEN SPACE BY T-JUNCTION FAITH STREET, NKIME NTA",,4.905737,7.8536675,7.257142857,21.31428571,0.952380952,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"OPEN SPACE APOSTOLIC SQUARE, UDUNG UKPOR",,4.752114,8.2729239,13.23076923,6.076923077,7.692307692,0.615384615,"['03-17-05-010', '03-27-01-001', '03-27-01-003', '03-27-05-005', nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,OPEN SPACE APOSTOLIC SQUARE EYOEYEKIP.,,4.905737,7.8536675,12.83809524,13.27619048,23.16190476,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,VILLAGE HALL EYO-UYA.,,4.905737,7.8536675,25.9,19.3047619,1.957142857,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"OPEN SPACE METHODIST SQUARE, EYOUFUO",,4.905737,7.8536675,114.3190476,12.27142857,34.21428571,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,TOWN HALL EDOK.,,4.905737,7.8536675,65.08571429,3.228571429,7.985714286,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"GOVERNMENT TECHNICAL COLLEGE, EYOKPIFIE ORUKO",,5.027833,7.9411804,0.939393939,1.787878788,73.12121212,2,"['03-10-06-002', '03-31-01-005', '03-31-03-005', '03-31-03-010', '03-31-03-011', '03-31-03-012', '03-31-03-013', '03-31-03-014', '03-31-03-015', '03-31-03-016', '03-31-03-017', '03-31-03-018', '03-31-03-019', '03-31-03-021', '03-31-05-001', '03-31-07-001', '03-31-07-002', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,VILLAGE HALL ODUONIM ORO.,,4.905737,7.8536675,3.795238095,20.30952381,24.16666667,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
,"MARKET SQUARE ODUONIM, ISONG INYANG",,4.905737,7.8536675,5.804761905,24.32857143,14.11904762,1.580952381,"['03-07-11-001', '03-07-11-002', '03-07-11-004', '03-07-11-006', '03-07-11-007', '03-07-11-009', '03-07-11-010', nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan, nan]"
